Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Telomeric DNA Binding (GO:0042162),-0.38741960992402114,-1.3137157341724501,0.12627986348122866,0.4496953723370976,1.0,9/33,22.32%,KDM1A;HNRNPD;PIF1;TINF2;SMG7;PURA;TERF2;RAD50;UPF3A
prerank,Intracellular Chloride Channel Activity (GO:0061778),0.4561119127384454,1.3024418407502512,0.14225941422594143,0.43755506564495333,1.0,8/14,31.04%,ANO2;BEST1;TTYH2;ANO4;TTYH1;CLCA4;ANO10;ANO6
prerank,Tubulin Binding (GO:0015631),-0.2706369813237615,-1.3021788055197803,0.02236842105263158,0.4726216153405255,1.0,78/273,24.16%,KIF5A;FMN1;RAD51D;VAPA;CLIP1;LRRK2;KIF5C;EML6;BRSK1;MTCL1;MACO1;KIFC2;CENPJ;TTLL11;PRC1;ARL4C;SGIP1;TTLL12;WHAMM;NCALD;TUBGCP6;SPAG5;CEP295;MAP10;CCDC181;GABARAPL1;DNM1;KIF15;CCSAP;TUBGCP5;KATNB1;PEX14;MAP1A;AGBL4;ARHGEF2;KRIT1;REEP2;SETD2;WASL;PLK1;CDK5R1;DCX;HTT;STARD9;SVBP;CEP57L1;DRG1;MAST1;FAM161A;HOOK2;ZNF207;HOOK3;PSRC1;PAK1;FMR1;RMDN3;TTLL5;KIF27;STMN3;MAP1S;INO80;GAS2L1;KIF3B;CCDC88B;HDGFL3;SAXO2;TUBGCP4;CLIP2;RPS3;TUBGCP2;TUBGCP3;APPL1;BCAS3;PRKN;MTUS2;GAS8;RAB11FIP5;B9D2
prerank,Signaling Receptor Complex Adaptor Activity (GO:0030159),-0.3649830215644113,-1.3017710484358975,0.10391822827938671,0.46818723504235377,1.0,17/41,26.80%,NCK2;LRRK2;PIK3R1;IRS1;GNB3;SPATA2;MAPK8IP3;SHANK1;SHANK2;SORBS1;TRADD;NUP62;GNB5;MAGI2;GNB1;G3BP2;SH2B1
prerank,GDP-dissociation Inhibitor Activity (GO:0005092),0.4883672375236049,1.3016620953159248,0.18099547511312217,0.4334210807918673,1.0,2/12,2.27%,ARHGDIB;SH3BP4
prerank,Methylation-Dependent Protein Binding (GO:0140034),-0.3343958297554766,-1.2957012183300691,0.08116385911179173,0.4777218304633606,1.0,23/63,26.04%,MSL3;KDM4A;ING3;ING1;SPIN3;MTF2;GLYR1;ING5;RRP8;SPIN2B;FMR1;KMT2E;L3MBTL2;CBX6;KDM7A;HDGFL2;CXXC1;KDM8;THAP7;ING2;L3MBTL3;ZZEF1;WDR5
prerank,Fibroblast Growth Factor Receptor Binding (GO:0005104),-0.5168606763527845,-1.292257480028354,0.18248175182481752,0.4814468330503316,1.0,4/10,14.69%,FGF17;FGF9;NPTN;FGF18
prerank,Hydro-Lyase Activity (GO:0016836),0.34500967423130857,1.289365344572757,0.10688836104513064,0.4532786255731259,1.0,11/37,19.84%,PCBD2;ENOSF1;PCBD1;TBXAS1;HADHB;ECHDC3;CA12;UROS;CA2;CA14;HADHA
prerank,"Hydrolase Activity, Acting On Carbon-Nitrogen (But Not Peptide) Bonds, In Linear Amides (GO:0016811)",-0.3501802573268116,-1.2882097600862268,0.11596638655462185,0.4857315823554278,1.0,11/50,13.55%,HDAC4;GLS2;PIGL;GLS;SIRT4;HDAC8;HDAC10;NDST2;HDAC3;NAAA;SIRT5
prerank,Methylated Histone Binding (GO:0035064),-0.33045259417701134,-1.2868232097223666,0.10566615620214395,0.4838516333186472,1.0,23/65,26.04%,MSL3;KDM4A;TTLL12;ING3;ING1;SPIN3;MTF2;GLYR1;ING5;RRP8;SPIN2B;FMR1;KMT2E;L3MBTL2;CBX6;KDM7A;HDGFL2;CXXC1;KDM8;THAP7;ING2;ZZEF1;WDR5
prerank,5'-3' Exonuclease Activity (GO:0008409),-0.48889771691091544,-1.2855618728119327,0.16696588868940754,0.4817891664728837,1.0,6/12,38.00%,DCLRE1A;EXOG;DCLRE1C;DXO;TRIR;DCP2
prerank,"Oxidoreductase Activity, Acting On The CH-NH Group Of Donors, NAD Or NADP As Acceptor (GO:0016646)",0.4680363429263828,1.2846229520687682,0.1752808988764045,0.4577170676980979,1.0,7/12,25.34%,PYCR2;PYCR1;QDPR;BLVRB;DHFR;PYCR3;DHFR2
prerank,Phosphatidylinositol Phosphate Kinase Activity (GO:0016307),-0.5108056458190562,-1.284500999471453,0.17235188509874327,0.4793798107412897,1.0,7/11,28.75%,PIP5K1C;PIP5K1B;PIP5K1A;PIP4K2C;PIP4K2B;PIK3CA;PIK3CB
prerank,Calcium Ion Transmembrane Transporter Activity (GO:0015085),-0.34665414588618443,-1.2822487499442448,0.11326860841423948,0.47976396927525405,1.0,12/52,10.91%,UCP3;ITPR1;RYR2;GRIN1;SLC24A4;PKD2;ATP2B3;PKD1;ATP2B2;CACNA1D;TRPM7;TPCN2
prerank,Transmembrane-Ephrin Receptor Activity (GO:0005005),-0.4689604936180426,-1.2820260549711773,0.18401486988847585,0.4704676476286418,1.0,6/14,16.04%,EPHB2;EPHB6;EPHA5;EPHA4;EPHB1;EPHA3
prerank,Ephrin Receptor Activity (GO:0005003),-0.4689604936180426,-1.2820260549711773,0.18401486988847585,0.4704676476286418,1.0,6/14,16.04%,EPHB2;EPHB6;EPHA5;EPHA4;EPHB1;EPHA3
prerank,Protein-Arginine N-methyltransferase Activity (GO:0016274),-0.511415825754885,-1.2803826171496653,0.15696649029982362,0.4697489479232718,1.0,4/10,13.04%,PRMT7;PRMT8;NDUFAF7;FBXO11
prerank,Phospholipase Activity (GO:0004620),0.31459184900257664,1.2778823917921103,0.10569105691056911,0.4662314678366043,1.0,23/52,30.16%,PLCG2;PLA2G15;LYPLAL1;PNPLA4;ABHD12B;ABHD4;LCP1;PLD6;PDIA3;PLCB2;PLA1A;PLD1;PRDX6;PLA2G12A;PLCB4;SMPD1;PLB1;ENPP2;PLA2G6;PNPLA3;GDE1;ABHD3;PLBD2
prerank,Sialyltransferase Activity (GO:0008373),-0.4297873823955521,-1.2772968428695122,0.1407942238267148,0.47216309296413855,1.0,7/18,23.34%,ST3GAL6;ST6GAL2;ST8SIA5;ST3GAL2;ST3GAL1;ST6GALNAC4;ST3GAL3
prerank,Ubiquitin-Like Protein Ligase Activity (GO:0061659),-0.2669588787589129,-1.2750232549504925,0.031335149863760216,0.4726373399953274,1.0,80/259,24.61%,RNF165;CUL3;HECW2;PIAS2;HERC6;UBE2O;HECW1;RNF115;EGR2;ZMIZ1;ZNRF1;TRIM58;PELI3;TRIM52;TRAF3;PPIL2;IRF2BP1;TRIM44;PDZRN3;MIB2;RNF208;RNF157;RNF44;FBXO27;ZNF598;PRPF19;RFPL2;RNF19A;TRAF6;RING1;NEURL4;RBBP6;TRIM7;RFPL3;MEX3C;RNF112;PIAS1;NFX1;HACE1;RNF111;SH3RF3;RNF144A;RPGR;RNF216;PIAS4;TRIM32;MYCBP2;UBE2C;HERC2;TRIM9;RFPL1;TRIM14;RNF41;KIAA1586;NEURL1;TRIM28;RNF31;CCAR1;RNF43;RNF6;TRIM3;ZMIZ2;NEURL1B;SIAH2;DTX4;TRIM17;SMURF1;CBLL1;TRIM26;PRKN;CUL9;SHPRH;NHLRC3;ARIH2;MGRN1;PEX12;RNFT1;RNF11;RANBP2;TRIM4
prerank,mRNA Binding (GO:0003729),-0.26715016747559106,-1.2718357688139288,0.06258148631029987,0.4754978134814799,1.0,73/247,25.15%,PURB;KHDRBS3;SRRM4;KHDRBS2;RBFOX3;ELAVL4;YTHDC1;DCP1A;NUP98;SPEN;DHX33;SECISBP2;MRPS11;THOC5;RBFOX1;RBMX;SCAF8;RBM15;TARDBP;MYEF2;ATXN2L;RSL1D1;PUM2;SLC4A1AP;PPIE;CELF1;CPEB4;NANOS3;KHDRBS1;LSM14B;RBM24;TRA2B;DCP1B;METTL3;POLDIP3;CSTF2;CSTF3;PABPC4;RPS7;LARP4B;IGF2BP3;UTP23;HNRNPR;PCF11;RPL26;EIF4G3;ANGEL2;EDC3;NOVA1;TIAL1;FMR1;RBFOX2;IREB2;SRSF1;SNIP1;ATXN2;RPS3;SRRM3;ZC3H12B;N4BP1;UPF3A;RPS13;MSI2;MRPS7;RBM5;SF3B1;RPL13A;CSTF2T;CPEB3;LRPPRC;PARK7;LUC7L;G3BP2
prerank,Calcium Ion Binding (GO:0005509),0.24153144941771096,1.2717685023934866,0.0125,0.4743404308879653,1.0,66/248,18.40%,THBS4;SCIN;COMP;ANXA2;SPARC;SYT9;CETN2;HSP90B1;S100A13;CETN3;OTOF;TTN;DNER;EFCAB11;TNFAIP6;RASGRP3;S100A16;CALB1;ASPH;ARSA;AIF1;S100B;MASP1;THBS1;RCAN3;GSN;IQGAP1;CDH1;DHH;CALB2;ADGRL3;COLEC11;LCP1;CDH11;DDR2;HSPA5;NUCB2;BNIP2;FBLN1;CDH6;CALU;MYL5;CDH8;CD320;CALR;PLA2G5;ITGA5;CIB1;RYR1;S100A2;HPGDS;ANXA3;MYL12B;MYL12A;ENPP1;DCHS1;CABP5;CPNE6;S100A14;SYT15;TUBB4A;CAPN3;PLSCR4;PAM;CLEC3B;SLC25A13
prerank,ADP Binding (GO:0043531),0.3696852575933435,1.2709255613989534,0.125,0.4702192991599091,1.0,5/26,8.24%,ME1;GLUD2;GLUD1;ACTA1;GCLC
prerank,Protein Kinase C Activity (GO:0004697),-0.460656654772938,-1.2662003418738903,0.1678082191780822,0.48475494322405277,1.0,4/14,6.97%,PRKCE;PRKCA;PRKCB;PRKCI
prerank,Deubiquitinase Activity (GO:0101005),-0.30973265390435906,-1.2644045689109482,0.09567901234567901,0.4843082347430392,1.0,28/82,24.20%,USP28;STAMBPL1;JOSD1;MYSM1;OTUD7A;USP49;USP9Y;ZRANB1;USP36;USP22;USP42;UCHL5;PSMD14;PRPF8;USP4;USP1;OTUD5;USP21;DESI1;OTUD3;USP46;USP19;OTUD1;USP31;USP25;USP30;YOD1;USP13
prerank,Methyltransferase Activity (GO:0008168),-0.37079114475388,-1.2626271450758115,0.13769363166953527,0.4840782952368642,1.0,9/34,17.33%,COQ3;EEF1AKMT2;PRMT7;TGS1;PRMT8;NDUFAF7;DNMT1;METTL3;RRP8
prerank,"Phosphatidylinositol-4,5-Bisphosphate Binding (GO:0005546)",0.30987603844738854,1.2597118424138805,0.10913705583756345,0.4891110910372548,1.0,16/55,15.04%,PLEKHA4;SCIN;ANXA2;PARD3;KCNQ1;TTPA;ADAP2;SNX18;TWF1;GSN;OSBPL2;CAPG;OBSCN;HIP1;MYO1B;CGAS
prerank,Protein Serine/Threonine Phosphatase Activity (GO:0004722),-0.33917343847055037,-1.2595660977208252,0.13195548489666137,0.48709960635031435,1.0,18/51,28.05%,PDP1;PPP3CA;CTDSPL;PPP3CB;CTDSPL2;PPM1B;RPAP2;PPM1A;MYH3;DUSP4;PPM1L;PPM1K;PGAM5;PPM1F;PPP1CB;PPP3R1;MTMR14;CDKN3
prerank,Core Promoter Sequence-Specific DNA Binding (GO:0001046),-0.3891783138363764,-1.2592676922691344,0.13851351351351351,0.48335585814429294,1.0,17/29,37.09%,GTF2A1;FOXP1;BAZ2A;NR3C1;ZBTB17;TAF1C;MYC;TAF4;GTF2B;KLF10;PARK7;TBP;SMARCB1;TAF1B;FOS;RUVBL2;UBTF
prerank,Hormone Receptor Binding (GO:0051427),-0.47244637139335877,-1.2523339465593724,0.2007168458781362,0.49478785180504287,1.0,6/13,27.86%,VIP;SOCS2;JAK2;CCK;NPPA;TYK2
prerank,Endopeptidase Regulator Activity (GO:0061135),0.3541946728875355,1.2518782928478345,0.15424164524421594,0.5012438917618419,1.0,10/30,16.59%,VSIR;APH1B;THBS1;PSENEN;PSME1;CST3;PI3;RENBP;PSME2;TFPI
prerank,Carboxy-Lyase Activity (GO:0016831),0.3659835725685177,1.2478189460933595,0.16546762589928057,0.5045124903524795,1.0,6/25,12.66%,DDC;ME1;HDC;MLYCD;URAD;UMPS
prerank,Carboxypeptidase Activity (GO:0004180),0.36799282198652644,1.2472395653184718,0.17391304347826086,0.4996926714652007,1.0,14/25,32.42%,MINDY1;CPXM2;CPM;MINDY2;AGBL2;AGBL3;CPE;CPVL;VASH2;FOLH1;FOLH1B;CPZ;AEBP1;PEPD
prerank,Protein Phosphatase 1 Binding (GO:0008157),-0.47700156753539635,-1.244716493386105,0.19686411149825783,0.5091152966554983,1.0,5/12,15.62%,PPP1R3E;PPP1R3F;PHACTR4;PPP1R15A;SHOC2
prerank,Sequence-Specific Double-Stranded DNA Binding (GO:1990837),-0.2459662832795273,-1.2445280361266151,0.03260869565217391,0.5050142116855698,1.0,87/497,13.18%,PKNOX2;GLIS1;HDAC4;EGR1;EMX1;NKX6-3;POU6F1;RORB;MEF2C;ZNF821;NEUROD1;FOSB;ETV5;ZSCAN31;NFIX;NR1D2;TCF4;POU2F2;CLOCK;PER1;ZNF385D;BHLHE22;CTCF;PER2;ZBTB18;NR3C2;ADRA2A;ORC4;KLF13;ATF6B;ZBTB8A;EGR2;ZNF250;NR1D1;HIVEP1;HSF4;PRDM1;SUV39H2;DHX33;NEUROD2;BACH2;UBP1;ZSCAN23;ETS2;ELF2;ZNF454;HES6;ZNF768;MBNL2;FOXP1;THRB;NFIC;NCOR1;RARB;NFYC;TFAM;FOSL1;PPARD;JDP2;GMEB1;CUX1;ZNF541;YY1;PBX1;USF1;IRF3;NR2C2;NFAT5;ZNF343;FOXJ2;ETS1;ZNF335;HINFP;MZF1;NR3C1;EGR4;ZNF12;ESRRG;NR2C1;SCRT1;CEBPB;SP9;DLX1;SRF;MLX;USF2;ZSCAN16
prerank,Tau-Protein Kinase Activity (GO:0050321),-0.4195702273898607,-1.2375247829085672,0.17128027681660898,0.5173125674181269,1.0,7/20,20.05%,BRSK2;ROCK2;GSK3B;MARK3;MARK2;TTBK1;GSK3A
prerank,GTPase Activator Activity (GO:0005096),-0.27069828322560086,-1.232887898334965,0.09241379310344827,0.5232963020334302,1.0,34/181,13.96%,STXBP5L;RAP1GAP2;TBC1D1;RGS7;LRRK2;ARHGAP39;ARHGAP32;FAM13A;ARHGAP26;SYDE2;CHN1;RGS6;RGPD4;PLCB1;TBC1D30;AGAP11;ALS2;SH3BP1;SRGAP3;AGAP5;AGAP1;STARD13;TBCK;BRD8;RASA1;RAPGEF2;ARHGAP9;AGAP2;RGS12;ARHGAP44;DEPDC5;STXBP5;FLCN;SIPA1L1
prerank,poly(A) Binding (GO:0008143),-0.40824814026477957,-1.2307522792036634,0.2072072072072072,0.5240838136179908,1.0,6/21,15.19%,KHDRBS2;ELAVL4;HNRNPDL;PPIE;KHDRBS1;PABPC4
prerank,FAD Binding (GO:0071949),0.37461050872756685,1.229400487372915,0.17832957110609482,0.536824429465351,1.0,8/22,13.92%,SQOR;SQLE;CYB5R1;CYB5R3;TXNRD1;CYB5R2;KDM1B;NDOR1
prerank,Single-Stranded DNA Binding (GO:0003697),-0.30488592149242205,-1.2289681988419532,0.14171974522292993,0.524173634044899,1.0,26/78,24.88%,PURB;RAD51D;TOP3A;HMCES;RAD52;MCM6;MCM4;MCM8;REXO4;CRY2;PURA;HNRNPA1;SSBP2;POLR2H;ERCC4;IGHMBP2;TDP2;TOP1;SMC6;LONP1;MCM2;NABP2;RECQL4;PMS2;RTF1;PARK7
prerank,Muscle Alpha-Actinin Binding (GO:0051371),0.4557873060982361,1.22803743804212,0.2087912087912088,0.5338839405396575,1.0,9/12,26.76%,PDLIM5;TTN;PALLD;PDLIM3;NRAP;PDLIM4;PDLIM7;PDLIM2;PRICKLE4
prerank,Sterol Binding (GO:0032934),0.3107053311755336,1.2265335632294236,0.15099009900990099,0.5313189458094534,1.0,9/49,6.29%,NPC2;PMP2;CD81;STARD3NL;GRAMD1C;TSPO;STARD4;NR1H3;ERLIN2
prerank,Insulin-Like Growth Factor Receptor Binding (GO:0005159),-0.47973234743903226,-1.2258450708829314,0.21507352941176472,0.5272546983484517,1.0,4/10,17.92%,PIK3R1;IRS1;SOCS2;GNAS
prerank,Polyubiquitin Modification-Dependent Protein Binding (GO:0031593),-0.33212312745080175,-1.2239900506923547,0.17647058823529413,0.5276025001473326,1.0,16/48,20.40%,UIMC1;OTUD7A;UBQLN4;UBL7;ZRANB1;ZFAND2B;PRPF8;RNF169;UBQLN1;IKBKG;BAG6;RNF31;AGAP3;TAB3;RNF168;RAD18
prerank,"Phosphatidylinositol-3,4,5-Trisphosphate Binding (GO:0005547)",0.3500866034717935,1.2225408228038321,0.15876777251184834,0.5348271493572821,1.0,13/28,23.83%,PARD3;FCHSD2;ADAP2;IQGAP1;OBSCN;FERMT2;MYO1B;PLEKHB2;HIP1R;MAPKAP1;ZFYVE16;MYO10;ZFYVE1
prerank,Lipase Activity (GO:0016298),0.3392190758872392,1.2188193994139835,0.18734177215189873,0.5375462094491077,1.0,13/31,30.16%,ABHD1;LCAT;PNPLA4;ABHD12B;LCP1;PLA1A;CES1;LIPE;PNPLA1;ABHD12;PNPLA3;ABHD3;PLBD2
prerank,Aldo-Keto Reductase (NADP) Activity (GO:0004033),0.4575516106374575,1.2180525788304253,0.22146118721461186,0.5335140443647667,1.0,5/11,11.64%,AKR1C3;AKR1C1;AKR1C4;AKR7A3;AKR7A2
prerank,Histone Methyltransferase Activity (GO:0042054),-0.42134331471758446,-1.2168710798956,0.21340388007054673,0.5410029935213407,1.0,7/18,18.70%,PRMT7;EED;PRMT8;EZH2;KMT5B;DOT1L;KMT2E
prerank,Ubiquitin-Dependent Protein Binding (GO:0140036),-0.42888810108762104,-1.2159656325755328,0.22857142857142856,0.5387064760421518,1.0,5/16,16.46%,UIMC1;ANKRD13D;IDE;RNF169;PEX6
prerank,Calcium-Dependent Phospholipid Binding (GO:0005544),0.3225196124477663,1.2146817547456423,0.18472906403940886,0.5359993824107558,1.0,9/38,16.91%,ANXA2;SYT9;CPNE2;CPNE7;CPNE3;DOC2B;ANXA3;CPNE6;SYT15
prerank,Lysophospholipase Activity (GO:0004622),0.3906728675149282,1.2112308181945954,0.22041763341067286,0.5384423378979872,1.0,7/17,29.08%,LYPLAL1;ABHD12B;ABHD4;PLB1;ENPP2;PLA2G6;GDE1
prerank,GTPase Regulator Activity (GO:0030695),-0.24495288706210216,-1.2094289235151894,0.07107231920199501,0.5507338232367441,1.0,82/375,19.18%,IPO5;STXBP5L;TNFRSF25;RAP1GAP2;TIAM2;TBC1D1;ARHGEF3;RGS7;MCF2L2;CYTH3;LRRK2;ARHGAP39;ARHGAP32;FAM13A;ARHGAP26;ADRB1;RALGPS1;SYDE2;SLIT2;MCF2L;CHN1;CCZ1;RAPGEFL1;RGS6;RGPD4;PLCB1;TBC1D30;TRIO;AGAP11;ALS2;DENND3;SH3BP1;SRGAP3;RCC1L;DIS3;AGAP5;NGEF;DENND4B;AGAP1;STARD13;EIF5;TBCK;BRD8;DENND4A;ARHGEF18;RASGEF1A;RASA1;RAPGEF2;ARHGAP9;AGAP2;RGS12;ARHGAP44;DEPDC5;KALRN;ARHGEF2;SH3BP5L;STXBP5;KRIT1;FLCN;WASL;SIPA1L1;ITSN1;KNDC1;TNK2;RAPGEF5;ARAP3;MYCBP2;ARHGEF25;HERC2;ARHGEF4;RGPD3;GIT2;FAM13B;SH3BP5;ARHGAP35;ELMOD3;ARHGEF12;RGS11;EIF2B1;AGAP3;EIF2B5;ARHGEF9
prerank,Lipoprotein Particle Receptor Binding (GO:0070325),0.37243003780809036,1.205851369187137,0.19437939110070257,0.545107158155364,1.0,4/20,12.29%,APOE;HSP90B1;RELN;MESD
prerank,Iron Ion Binding (GO:0005506),0.3014207074658159,1.2044864087086173,0.16666666666666666,0.5425681828161252,1.0,10/48,12.90%,FXN;DNAJC24;HEPH;ALOX5;FTL;EGLN3;ISCA2;F3;PLOD3;EGLN1
prerank,Cysteine-Type Deubiquitinase Activity (GO:0004843),-0.3043527109407027,-1.2037265875717145,0.16560509554140126,0.5605482868728068,1.0,30/70,29.66%,USP28;JOSD1;OTUD7A;USP49;USP9Y;ZRANB1;USP36;USP22;USP42;UCHL5;USP4;USP1;OTUD5;USP21;DESI1;OTUD3;USP46;USP19;OTUD1;USP31;USP25;USP30;YOD1;USP13;RNF2;PAN2;USP47;USP10;USP34;USP20
prerank,Heme Binding (GO:0020037),0.28538518788224876,1.2026906936890616,0.1566579634464752,0.5410977465552105,1.0,17/63,17.36%,CYP2J2;CYP11A1;CYBB;HMOX1;SLC48A1;TBXAS1;CYP1B1;HEBP2;NFE2L2;SDHC;CYP51A1;FLVCR1;CYP11B1;PGRMC1;NOS3;CYP2W1;CYP17A1
prerank,Chemokine Activity (GO:0008009),0.4022832815509852,1.1985377360876581,0.2367816091954023,0.5449707027857108,1.0,13/17,30.53%,CXCL3;CCL24;CXCL2;CCL22;PPBP;CXCL16;CXCL6;CCL17;CCL19;CCL21;CXCL12;CCL2;CCL25
prerank,Serine-Type Peptidase Activity (GO:0008236),0.26549145765607346,1.1970360452549627,0.14411764705882352,0.5430971074233638,1.0,41/89,31.85%,SEC11C;MMP9;KLK10;TYSND1;MASP1;CTSH;HTRA1;SEC11A;KLK9;MMP14;TPP1;C1S;RHBDD1;MMP19;GZMM;GZMH;CTRB1;TLL2;PRSS8;TLL1;PLAT;CTSS;KLK14;HPR;CTRC;RHBDF1;HPN;CFD;CLPP;RHBDL2;KLK6;KLK5;TPSG1;ENDOU;PCSK9;ST14;ELANE;C1R;CELA2B;PCSK5;PRSS36
prerank,Beta-Tubulin Binding (GO:0048487),0.329618969045022,1.1969191358836222,0.18036529680365296,0.5378286371145152,1.0,11/30,20.63%,PIFO;IFT74;CCT5;DLEC1;GABARAP;BBS4;GJB6;PACRG;PDCD5;EML4;TAOK1
prerank,Clathrin Adaptor Activity (GO:0035615),0.42054555578318586,1.1953934424903925,0.22826086956521738,0.5364005483952952,1.0,5/13,17.85%,DAB2;HIP1;STON2;AP2B1;HIP1R
prerank,3'-5' Exonuclease Activity (GO:0008408),-0.341202903697233,-1.1897081238352616,0.21026490066225165,0.5927514528298684,1.0,16/38,28.02%,DIS3L2;DIS3;EXOSC2;POLG;REXO4;EXOSC10;ANGEL2;CNOT8;ERCC4;RAD9A;RAD50;USB1;EXOSC5;PAN2;PDE12;EXOSC9
prerank,Lipoprotein Particle Binding (GO:0071813),0.3720504679138973,1.1889912010341463,0.20099255583126552,0.5468515978403619,1.0,10/19,25.60%,COLEC12;THBS1;LCP1;STAB1;PLTP;HSPD1;SCARB1;TREM2;LDLR;SCARF1
prerank,Ubiquitin-Like Protein Conjugating Enzyme Activity (GO:0061650),-0.3461613404416499,-1.187293290972363,0.20221169036334913,0.5935817679132659,1.0,5/34,8.11%,UBE2QL1;UBE2O;UBE2D4;UBE2I;UBE2W
prerank,Monoatomic Cation:Bicarbonate Symporter Activity (GO:0140410),-0.47591732184071456,-1.1855817401311606,0.2586520947176685,0.5932700455270074,1.0,5/10,20.36%,SLC4A10;SLC4A7;SLC4A9;SLC39A14;SLC4A8
prerank,Sodium Channel Activity (GO:0005272),-0.3525878951631646,-1.1844105775318667,0.216260162601626,0.5915525557343321,1.0,13/32,27.77%,HCN1;SHROOM2;PKD2;SCN8A;TPCN2;PKD2L1;SCN1B;SCN4B;SCN1A;SCN2A;SCNN1D;KCNK1;NALCN
prerank,Kinesin Binding (GO:0019894),-0.36460684556312706,-1.1831319710681825,0.2633390705679862,0.5901972109322265,1.0,8/27,16.54%,PLEKHM2;ATCAY;SPTBN5;PRC1;CLSTN1;MAPK8IP3;KLC2;KLC4
prerank,Peptidase Inhibitor Activity (GO:0030414),0.3432791829501443,1.1825876048871424,0.21534653465346534,0.5564909987903169,1.0,15/25,33.47%,SERPINB1;TIMP2;THBS1;CST3;PI3;RENBP;TIMP1;TFPI;USP14;PCSK1N;SMR3A;PROS1;SLPI;CSTB;CAST
prerank,Hormone Activity (GO:0005179),0.2919063424210265,1.1824263415608942,0.17086834733893558,0.5514133743384995,1.0,24/54,31.25%,INHBB;AGT;SPX;METRNL;APLN;GAL;OXT;FLNB;GUCA2A;ASIP;CRH;METRN;BMP10;QRFP;HCRT;CSH1;NMB;CGB1;PTHLH;VGF;NPPB;POMC;CCL25;AVP
prerank,GTPase Activity (GO:0003924),0.22759340345184556,1.1815279630274678,0.092,0.5481611969043595,1.0,72/217,24.74%,RIT1;ARHGDIB;RAB31;RHOB;RAB33B;RHOC;RAC2;GBP3;DIRAS3;RAB29;RGS3;RALA;RAB13;GNA12;GNAL;RAB4A;GTPBP4;RAP1B;RASL12;DNM3;RGS8;RGS10;ATL3;RAB8B;RHOD;GNG8;GNA13;RRAS;RAB3C;RGS18;RND2;GBP4;ARF4;RAB39B;CDC42;RAB39A;RAB3D;RAB22A;RHOU;GNAO1;NRAS;RAB8A;RAB21;IFT27;RAB11A;RHOG;EFNA1;GIMAP7;RAB2B;RAB6D;RRAGB;RAB32;DNM2;RAB18;RGS16;RHOA;SRP54;RAB6A;RAB42;RAC3;RRAS2;RGS9;GFM2;RGS17;GNG11;RHOJ;RAB1B;RAB35;EEF1A1;RIT2;HRAS;RGS19
prerank,Taste Receptor Activity (GO:0008527),-0.42357017545364023,-1.1773695528870345,0.2469775474956822,0.6007327041939057,1.0,7/16,23.00%,TAS2R14;TAS2R10;TAS2R4;PKD2L1;TAS2R31;TAS2R5;TAS2R13
prerank,Pentosyltransferase Activity (GO:0016763),0.3175347549184549,1.175732039502525,0.23076923076923078,0.5563560436353373,1.0,8/36,7.70%,PNP;ZC3HAV1;PARP1;TYMP;TIPARP;PARP14;LACC1;QPRT
prerank,Histone Deacetylase Binding (GO:0042826),-0.29251452647962556,-1.1732282422340845,0.2015748031496063,0.6071869773692584,1.0,14/77,12.90%,HDAC4;SATB2;RBBP4;MEF2C;SMYD4;CAMTA2;NCOR2;HDAC10;MEF2A;NCOR1;USF1;TRAF6;HDAC3;AKAP8L
prerank,Potassium Ion Leak Channel Activity (GO:0022841),-0.4792860307422689,-1.1730715442373478,0.2554347826086957,0.602785006067874,1.0,2/10,1.06%,KCNK12;KCNK10
prerank,Insulin-Like Growth Factor Binding (GO:0005520),-0.45702606236662574,-1.1699615464881195,0.26335174953959484,0.6065732212397913,1.0,4/12,14.83%,IGFBP3;IGFALS;IGFBP2;IGF1R
prerank,DNA Polymerase Binding (GO:0070182),-0.39943528447910487,-1.1695941604806366,0.25673249551166966,0.6028214592284161,1.0,5/18,22.99%,RTEL1;POLG2;FANCI;LONP1;NABP2
prerank,Solute:Proton Symporter Activity (GO:0015295),0.38540688316756816,1.1692410523840824,0.26582278481012656,0.5666602143556971,1.0,5/16,11.33%,SLC15A3;SLC2A10;SLC46A1;SLC16A1;SLC16A3
prerank,NAD-retinol Dehydrogenase Activity (GO:0004745),0.4377366017039392,1.168135721555368,0.2684085510688836,0.5639526317590463,1.0,5/12,17.37%,AKR1C3;RDH10;RDH11;HSD17B6;RDH12
prerank,Acetylcholine Receptor Activity (GO:0015464),0.4124736127107125,1.166024123608452,0.27058823529411763,0.5636088548046064,1.0,7/14,24.61%,CHRM4;CHRNA3;HRH3;CHRNA4;CHRNB2;CHRM5;CHRNB1
prerank,ATP Transmembrane Transporter Activity (GO:0005347),-0.4644640448911414,-1.1652346805022782,0.2851919561243144,0.6095054278406197,1.0,4/10,23.86%,SLC25A41;SLC25A5;SLC25A6;SLC25A4
prerank,Semaphorin Receptor Activity (GO:0017154),-0.48942659982237435,-1.16496174417195,0.27001862197392923,0.6055001899678687,1.0,4/10,14.79%,PLXNA4;PLXNA2;NELL2;PLXND1
