gene,pls1_weight,boot_mean,boot_std,z_boot,p_boot
SERF2,0.01284153173353591,0.011599778796681285,0.002436510957089195,5.2704592590370245,1.360828301155692e-07
HERC5,0.012342739722641724,0.0111368530498763,0.002344775243908922,5.263932973833953,1.4100587431009615e-07
ZNF826P,0.014972447646427715,0.01357776840713538,0.0028459605747834767,5.260946964301089,1.4331537134815164e-07
DOLPP1,0.014565967040335978,0.013440703972120927,0.002770836078218171,5.256885152766904,1.4651574509194631e-07
HSPB1,0.014221730103987506,0.012976959402105144,0.002709145420245782,5.249526288883108,1.5249083751278647e-07
INO80D,0.013504582178228702,0.012337582196685107,0.0025761108206820626,5.242236502330738,1.5864184810254756e-07
ENOX2,0.011716374491121662,0.010765808429072021,0.0022363284868876046,5.2391115883999,1.613514575282693e-07
OTOF,0.01286706296158821,0.011729717134079477,0.002456210846403247,5.2385824207356215,1.6181470696707834e-07
TYMP,0.013123708120548638,0.012092887813328535,0.0025065449126991574,5.235776169043967,1.6429296056941212e-07
PLCG2,0.013802156273223225,0.012577855434850965,0.002636650329781372,5.234731400415801,1.6522495793758196e-07
CNMD,0.012250576455838018,0.011092219373411418,0.0023411178067501846,5.232789405349753,1.6697093663253781e-07
STN1,0.013989607041846226,0.012919220721757151,0.0026773927368069945,5.225085901491596,1.7407427677085252e-07
SERPINA1,0.013510498397623071,0.012249261892324479,0.002593539789678033,5.2092890386309785,1.8956560832172897e-07
PRR5,0.014923592513210565,0.01362032345152716,0.002865402780100823,5.20820061209177,1.9068070633565526e-07
LYPD2,0.015237054298855145,0.01378505836645347,0.0029304634201307283,5.199537450010353,1.9978507270757007e-07
ISG15,0.014407257806083361,0.01330280061047781,0.0027721758477440264,5.197093762218536,2.0242827547534148e-07
CCDC153,0.014162128409052371,0.0130314561679177,0.0027257715361914954,5.195640287901748,2.040164148731094e-07
RAVER2,0.014367016323056415,0.013335988971479317,0.0027669754287312377,5.192317999601547,2.076918637072822e-07
SPNS3,0.013313138093429794,0.012264157328234923,0.002564297174509498,5.191729814223403,2.0834920655410372e-07
FAM86B3P,0.014090862435515354,0.012886661073002728,0.002714290403919081,5.191361401554523,2.0876195994112834e-07
WLS,0.013157061144066992,0.011950444771396214,0.0025367202047170147,5.1866426260182426,2.1411905382073826e-07
UG0898H09,0.012677349527037819,0.011486829653011793,0.00244501376009555,5.184980851208949,2.1603706090722596e-07
SLC2A10,0.012076971592311091,0.010957001696709741,0.0023296617373999864,5.184002208745364,2.1717435871870805e-07
TBXT,0.01338522862081099,0.0122011462347001,0.0025826730551741285,5.182703476150423,2.1869257560425126e-07
CRYL1,0.010683897397269531,0.009781282199067438,0.0020632689757088727,5.1781408643528355,2.2410799283001381e-07
ANP32E,0.011116672895610602,0.010018885973574755,0.0021469212387235617,5.177960278701211,2.2432497615021418e-07
LOC101928111,0.011217823121775335,0.010155122263835914,0.002167405663791729,5.175691523362782,2.270683621130587e-07
HEY2,0.010985748135256289,0.009930913077810593,0.0021225728631470565,5.175675391877076,2.2708798397275132e-07
TINCR,0.013483685877838138,0.012313963900638944,0.0026060852363527873,5.173923588435096,2.2922859943541596e-07
PRAM1,0.013753254400442807,0.012493405212932612,0.0026601047411122973,5.170192807780951,2.3385259240171763e-07
SUSD3,0.013307813136209259,0.012026100558906825,0.0025768298324464318,5.164412864459457,2.411948001324049e-07
SEPT2,0.010896570536934646,0.00991838060666755,0.0021102101856207184,5.163737058604624,2.4206767346157676e-07
SOX2,0.012492833818600006,0.011383812439685146,0.0024207534150200013,5.160721344473156,2.4600011472308836e-07
LSM7,0.01350794547621708,0.012390758189713982,0.0026190219721812778,5.157629687606957,2.500956217676986e-07
WWTR1,0.01117630044546738,0.01016314264268557,0.002167149907830448,5.157142293241757,2.5074725251705843e-07
MS4A15,0.011821461622533388,0.010953834179466581,0.0022923394891458952,5.156941927017082,2.510156111856787e-07
ERP29,0.012476719686215897,0.011295329444101254,0.002419891409598866,5.155900647741919,2.524147124649545e-07
NMI,0.01383975306382709,0.012611526747019307,0.0026858272810068758,5.152882749272982,2.565123586872886e-07
DPYSL5,0.012451320867147873,0.011382328330771558,0.002417438390165891,5.150625934377351,2.5961853578060357e-07
GLMP,0.015260565891069848,0.014136623731280175,0.0029653518899371003,5.146291724384032,2.6568614330813034e-07
ITGAX,0.013797137052245969,0.012638889609256253,0.0026811301668246473,5.146015371788675,2.6607762881880603e-07
CSF1R,0.011849075705816102,0.010702843464470393,0.0023034793536545342,5.143990410427258,2.689632689900634e-07
RIOX2,0.014178482056943654,0.012900356336745782,0.002756416651833497,5.143809462735793,2.692225919975755e-07
SDS,0.011168771960852628,0.010270081916885842,0.0021713850477452093,5.143616500652616,2.6949939924136856e-07
ACTL6A,0.011011614686054643,0.010032147856589613,0.0021433925452498765,5.137469900442762,2.784620509732605e-07
TIMP2,0.0117733701853904,0.010560020739649007,0.0022948594828475833,5.130322912312425,2.892455601699595e-07
GALC,0.012114198819925853,0.011087005777731472,0.0023639507679408915,5.124556308115448,2.9823921354754646e-07
CYB5R1,0.015207868813566007,0.013979213409522073,0.00297181184307421,5.117372706151588,3.0982102194876404e-07
ZNF219,0.015420110024316645,0.014023567052539942,0.0030144478405946815,5.115401174523096,3.1307483117082313e-07
ZCCHC12,0.01303354418791294,0.011839811585388722,0.0025524858060512867,5.106216127436933,3.28673753324793e-07
MEIS3P1,0.012354510959510784,0.01127836995125941,0.002421422941790569,5.102169780540279,3.357813054272185e-07
TEAD3,0.012696575801943845,0.011531994350017017,0.00248867367473378,5.101743925226368,3.365379073194674e-07
TPPP3,0.011930978315488784,0.010791247435938376,0.0023404441664819716,5.09774105546076,3.437305649001132e-07
RALA,0.011899947094457674,0.010898423343090744,0.0023349099737732942,5.096533582931659,3.459292194918362e-07
FADS2,0.011912371610487943,0.010674675019811307,0.0023405537055693278,5.089552776397548,3.589089621058861e-07
FCHSD2,0.011862223853856884,0.010949421367083979,0.002331448956163512,5.0879191768266825,3.6201358111220827e-07
DTNBP1,0.015011345725072633,0.013822564508333267,0.0029520192155610366,5.085111115111661,3.6741090725378456e-07
CPT2,0.011371960121127572,0.010613295320961015,0.0022405004816706143,5.075633865808475,3.8620633890928957e-07
AQP6,0.011761520835490225,0.010765698644093807,0.0023188309706341256,5.072176878970108,3.932905676684584e-07
NCSTN,0.011386715915737242,0.01029737616776523,0.0022449612133981773,5.072121445920784,3.934051790999149e-07
PITPNC1,0.011206691884744796,0.010146416693754769,0.002209528439254969,5.071983544381797,3.936904391377283e-07
FBXO15,0.011627934407067095,0.010698228969148559,0.002293455294061179,5.070050607560225,3.9770993476295757e-07
CASTOR1,0.011653792400615298,0.010743024814632211,0.00230089082372203,5.064904549344749,4.0860503291995087e-07
LINGO3,0.011781865903520445,0.010986079154103585,0.002326596609284637,5.063991693490449,4.105675450727375e-07
TMEM106A,0.013161828113488329,0.011964081680961485,0.002601469804691008,5.059381465721697,4.2061865168641077e-07
TTN,0.01303458094028647,0.011923542678114345,0.0025767469953652954,5.0585412396837235,4.224758900495118e-07
C1QC,0.012643396217375627,0.011544644134803992,0.002499911392034552,5.057537742202056,4.247043927652072e-07
MYOG,0.01441345447477343,0.01330880707181419,0.002850221055630898,5.056960212366056,4.259920709515086e-07
RAI14,0.011676183679096367,0.010633989923495728,0.0023093222959489797,5.0561083221596075,4.2789834941991955e-07
LSS,0.011204911875327302,0.010200660706042922,0.0022163588525505405,5.055549493906602,4.291533091116406e-07
DNER,0.012482579915759268,0.011451567783074962,0.002470339683281325,5.0529811751146685,4.3496678370225084e-07
PLOD1,0.012847219026255737,0.011975846244368194,0.0025443493937098694,5.049314004600383,4.4339940230564423e-07
KIAA1024,0.013910582011897418,0.01275787475936447,0.0027559749182291195,5.04742692681536,4.477999548946343e-07
GIMAP4,0.01726516581971021,0.016117255462392708,0.0034213959058096814,5.046234430336809,4.506024768868855e-07
SNCG,0.013614568324227439,0.012413718828588983,0.0026993932936230374,5.0435660325563045,4.5693497940924033e-07
DLEU1,0.013733114625656009,0.012677861110244255,0.0027234291051949733,5.042582015246856,4.592917930423823e-07
PIRT,0.012207928578160852,0.010978332346864322,0.00242271758737751,5.0389400076033715,4.681171759113312e-07
ZNF423,0.013002615766372886,0.011733607536966778,0.0025816290641818844,5.036593345951271,4.738900611922503e-07
LOC101060091,0.012274369270206061,0.01121670727064731,0.0024371524271334503,5.036356829204577,4.744756967323127e-07
TBX19,0.011928966449954557,0.010842012931101382,0.0023687916767358838,5.0358866788962535,4.7564190253091e-07
LINC01088,0.012008856173717351,0.010748433881338225,0.002386765856928101,5.031434540953846,4.86823330092534e-07
FAM207A,0.016435106566860955,0.015226338622464778,0.003267089824434047,5.030503429671691,4.891936362660942e-07
SERINC5,0.01158258539159303,0.010579795421337797,0.0023029235197344483,5.029513699581576,4.917253693115242e-07
LRRC1,0.010556379770142985,0.009693150598854358,0.002100242129279151,5.026267982618825,5.001169003371331e-07
LOC440934,0.015383383502999053,0.014080316566798689,0.0030616034712883057,5.024616560330006,5.044393567299466e-07
VANGL1,0.012251845591209874,0.011059855331190555,0.002438773229669058,5.023774019724028,5.066584913837602e-07
OR7E156P,0.011928443932184847,0.010939332245548864,0.0023755882644410317,5.021258991187841,5.133388638611791e-07
RNF141,0.012126288258883226,0.011142433967406466,0.002415360447272001,5.020488048721305,5.154035800369883e-07
DOCK1,0.011221828327767337,0.010327870582577062,0.002235940304964569,5.018840754760293,5.198421866303704e-07
BMP7,0.011474666109621579,0.010334605910596251,0.0022872551747269215,5.016784413217714,5.254347086314226e-07
SREBF1,0.010808233970875226,0.009805977254309938,0.002154469046211508,5.016657811761461,5.257809090331023e-07
LCAT,0.012585230126339683,0.011527492012046352,0.0025093245552533787,5.0153855546473505,5.29272217830723e-07
SINHCAF,0.01136364660317006,0.010347902297122704,0.0022682666468687397,5.009837189493204,5.447610162967464e-07
FNBP1L,0.011642155958280187,0.010647875826469344,0.002324068603878648,5.009385669102256,5.460405316792816e-07
SOX9,0.011750889746426236,0.010755214354179046,0.0023462546694055174,5.008360728975606,5.489557626248143e-07
ZNF503,0.012699768154409433,0.01174654038008157,0.002537671026190137,5.004497440109833,5.600795625060329e-07
ZNF720,0.015280225356672087,0.014139868264337723,0.003054092187273787,5.003197159648238,5.638721820577786e-07
TSPAN11,0.011908453577883867,0.010880364067237054,0.002382402443810342,4.998506280424163,5.777612532842369e-07
MRO,0.012319237189658284,0.011299904096234348,0.0024697978168852137,4.987953712419543,6.102218386150327e-07
SUCLG2,0.011472914473779848,0.01041775285498899,0.0023023293745270406,4.983176864577288,6.254872890743002e-07
ZNF646,0.012217202815055292,0.010930447092574024,0.002452970357229978,4.980574991069846,6.339563007884408e-07
AGT,0.012425925945114871,0.011369965917021833,0.002495927642385263,4.978480038483763,6.408555137671357e-07
CCDC102B,0.013081860677291862,0.01206009142793952,0.00262881689524488,4.976330112970176,6.480109782103227e-07
ICAM3,0.012087058074664805,0.01111881752685908,0.0024298517355807628,4.974401482062385,6.544953883302895e-07
FMO2,0.01275456842690789,0.011526648814698434,0.0025644232492187105,4.973659644831936,6.570061956701068e-07
CH17-340M24.3,0.013638043456439803,0.012507663592230432,0.0027424312067361265,4.972975592948772,6.593296477674926e-07
RAB13,0.011735867889650536,0.010621722026328056,0.002360604966309517,4.971550961361384,6.641939993556889e-07
PRMT6,0.013965056925341768,0.0127557270777704,0.0028091384535400806,4.97129534777575,6.650704338362345e-07
ABCB6,0.015094054705094336,0.013806347504141416,0.003037683251934804,4.968936341694092,6.732116479835071e-07
RNF114,0.011541779174872403,0.010604527226767508,0.0023254559210025014,4.963232831305078,6.93293872311429e-07
MIR99AHG,0.011187459991482563,0.010100503343051372,0.0022553780792764267,4.960347932029089,7.036702878160384e-07
RARRES3,0.010739089608687276,0.009635727397075383,0.002165695280582584,4.95872605207802,7.095694134484631e-07
MLNR,0.01439430858425609,0.012911906505799532,0.0029041276639296602,4.956499937326697,7.177439054206758e-07
TEAD1,0.011130560867203978,0.009953248204684538,0.0022457620482204963,4.956251209260413,7.186628723232502e-07
RASAL3,0.012125992275942023,0.011043693433696796,0.002447795012391259,4.95384303610297,7.276190838734209e-07
GLI3,0.011290154983627733,0.010203312716150801,0.0022801274639039247,4.951545543992208,7.362638336783078e-07
CXCL3,0.012020509838020284,0.010832593223454772,0.0024289178543792193,4.948915755363195,7.462803734981094e-07
HEATR5B,0.012526797927629785,0.011519190875050515,0.0025320782815760026,4.947239593174395,7.527330330159288e-07
RAB10,0.013081756819198796,0.011929260830775019,0.002644618107089636,4.946557986625555,7.553723313513672e-07
HEPH,0.012247660546581681,0.011195820567251557,0.0024760126995138445,4.94652573833182,7.554974230661315e-07
PBLD,0.012227236403543097,0.011265519026923583,0.00247232641117766,4.945640004597458,7.589410084829495e-07
LBR,0.011404118565831177,0.01053178703552211,0.002305982896297922,4.945448027450512,7.596893749628464e-07
C6orf52,0.01420103861929984,0.01309274703213995,0.0028717459199267153,4.945088811917678,7.610915808697882e-07
EIF5B,0.012691216605251644,0.011491204263184115,0.00256659787445925,4.944762376508055,7.623679911805681e-07
ZFHX4-AS1,0.011095034676852534,0.010124912362227137,0.0022440412958847993,4.944220365819022,7.644918877947049e-07
CYLD,0.012431594060376572,0.01146855216086232,0.0025148619953805095,4.943250994771034,7.683046392426007e-07
SPIN4,0.012655589402527288,0.011632531172470782,0.002562217639313575,4.939310856480464,7.839914704099726e-07
STUM,0.014054756633098024,0.012853776951569319,0.002845919924826961,4.938563629457209,7.870009974819681e-07
PGGHG,0.013136455541003756,0.01206424612011073,0.0026611654929147373,4.936354231249099,7.959647934097092e-07
GJA8,0.013806332212769966,0.012572711473768866,0.0027971510162899294,4.935855137018071,7.980032528109859e-07
YBX3P1,0.0123253822939994,0.011101843301056184,0.0024979385697551514,4.934221539005876,8.047106103692414e-07
DPF3,0.011371631163812125,0.010450427185753319,0.0023047296147362755,4.934041325760182,8.054538611634854e-07
SOX8,0.011185632113409293,0.010276171473319074,0.0022673107351221223,4.933435871906111,8.079557709539387e-07
SUMF1,0.014630648439116635,0.013510762661767288,0.0029657363363861447,4.933226281654087,8.088236009839989e-07
SUSD4,0.012825267252943206,0.01179801708083993,0.002600018958804721,4.9327591283562136,8.107611293439732e-07
UBIAD1,0.012150870730532393,0.011297765787844648,0.0024641492833143656,4.931061122315225,8.178413701820375e-07
IFI27L1,0.012909966930484473,0.011706493223272281,0.002618876826963222,4.929581566252781,8.240592508368394e-07
PINLYP,0.011279899150456577,0.010256907092700893,0.002289269767072017,4.927291362818984,8.337737735786277e-07
EMG1,0.01422847823420889,0.013008136966764615,0.0028879104170477735,4.926911219342547,8.353968918850541e-07
IL33,0.013341011456925534,0.01219239501928575,0.0027080696008475757,4.926391645454771,8.376202664805987e-07
TRIM62,0.010882857202843182,0.009807796896794134,0.0022095065979607057,4.925469429639931,8.415806789230373e-07
MGST1,0.01411277280902395,0.012891748501669747,0.0028654055702993786,4.925226974954698,8.426248792048341e-07
PYCR1,0.014506153062565995,0.013388473231505304,0.0029470305789353712,4.922294721423085,8.553526762433705e-07
EXOSC7,0.015589393161035511,0.014361547741725298,0.003168741520764605,4.919742761875336,8.665802677665368e-07
WASF2,0.01056782545556493,0.009609588098217072,0.002148840262394113,4.917920443184024,8.746844475382431e-07
AIFM2,0.016907487014545423,0.015691797358470733,0.003440196397911401,4.914686564060771,8.892461014209374e-07
MPEG1,0.01145501313108739,0.010299356444524437,0.0023309323240957025,4.914348225674644,8.907830053583865e-07
DHRS4,0.01750663531697868,0.016383148980370413,0.0035628127669257085,4.913711851348523,8.936806714654466e-07
STXBP6,0.012418396989044815,0.011464483517199415,0.0025281161091416505,4.912114971357516,9.009919217373152e-07
PHLDB1,0.011408086384318207,0.010505521818498117,0.002323532852201296,4.90980206004416,9.116836954259355e-07
IFI44,0.011804805318785494,0.010856732721686484,0.002404364008260968,4.909741319628092,9.119661164014303e-07
DHODH,0.010822420717282991,0.01008031145782097,0.0022070147007932435,4.90364686442424,9.407354737422935e-07
FGF2,0.012567321990845244,0.011429364130417927,0.0025632748274412296,4.902838297440966,9.446174105143257e-07
EFCAB11,0.010754066022269573,0.009869158829790269,0.0021980196332272686,4.892615998374767,9.950443324857616e-07
SNTG2,0.015126190254248426,0.013865058716712474,0.003091998542375266,4.892043138748869,9.979456374598072e-07
CD82,0.01084813175095221,0.00999427292679844,0.002217904297178571,4.891163142049132,1.0024183372259188e-06
TFDP2,0.012665359525133346,0.01149433339221292,0.002592465460311981,4.88544966906104,1.0319306529282812e-06
DARS,0.012169429614312902,0.011091486807511914,0.002491376410763943,4.884621031866208,1.0362797218110842e-06
PREX2,0.01051500700112222,0.00963476473280037,0.0021526868746744097,4.8845966056780075,1.0364081890479326e-06
CHDH,0.011036576874254961,0.009980234317099828,0.002259926808454525,4.883599253288403,1.041666778167638e-06
OPLAH,0.01141486168657122,0.010411775820878358,0.0023393749069885693,4.879449485617226,1.0638236533910828e-06
MAP7D3,0.011772364374496868,0.010593062652655189,0.0024126593076592897,4.87941431976078,1.0640133389916429e-06
B4GALT1,0.013165662915449574,0.011997938596195525,0.0027004423897358425,4.87537262986656,1.0860325225792167e-06
COL8A2,0.01126602502723455,0.010272438178170501,0.002311347698500151,4.8742233955303,1.0923732185474933e-06
HTR7P1,0.015346355727376124,0.01417082464273004,0.0031532940056945057,4.866769701671419,1.1343708499200744e-06
FZD2,0.013275881848517005,0.012205090189340866,0.0027291830443100574,4.864416066263951,1.147952077173997e-06
TSACC,0.013355036122576788,0.012179691459037838,0.0027454916895326277,4.864351319471759,1.148327889222145e-06
SMIM4,0.012610025450607354,0.011536738400326155,0.0025925235971521903,4.863996402755635,1.1503900483322838e-06
SNX7,0.015100027594933688,0.013863857860246215,0.003105486541418718,4.862370966204656,1.1598798750345196e-06
SOWAHC,0.011835556448457473,0.010844353145258829,0.002434186525470888,4.862222481561027,1.1607505214783487e-06
PANX3,0.01322002508439889,0.012255537816059281,0.0027208741675383724,4.858741812510684,1.1813406508576207e-06
SOCS6,0.011772938680867113,0.010699637759222362,0.00242349367149293,4.857837600052284,1.1867468139303838e-06
SUGCT,0.009874915764274243,0.008954306808744303,0.0020355783606361283,4.851159727001757,1.2274164604697546e-06
SEC22B,0.012961992832987016,0.011713334572086188,0.0026721812370198426,4.850716206451219,1.2301645575529818e-06
DTX3L,0.01208796936559708,0.011100088192416417,0.002492783487428275,4.849185429284053,1.2396949460313778e-06
TNFAIP6,0.0134455861226883,0.012555931161981539,0.0027741391087209993,4.846759876034951,1.2549416743556918e-06
DNAJC15,0.011845778755534627,0.010698720913655157,0.0024480288696987896,4.838904843876353,1.305565314524415e-06
LAMB1,0.01650748704587323,0.015310214218057646,0.0034118760752360733,4.838243441984056,1.309916403346989e-06
EMILIN1,0.011587924300225783,0.0104437214416273,0.002396579289740018,4.835193373252777,1.3301626522466137e-06
SEM1,0.012393777249274323,0.011312124991405477,0.0025634387290341637,4.834824842466187,1.3326292300774867e-06
TIPARP,0.011144949209308105,0.009989425319394238,0.002305238909959008,4.834617861584804,1.3340164826125545e-06
SLC38A10,0.014840967157589258,0.013727234805107427,0.0030710922968822793,4.832471877401912,1.3484816536735167e-06
PATZ1,0.012089621562895014,0.011198934818283813,0.0025025989780323916,4.830826540335355,1.3596742214350144e-06
HLA-DQB1,0.012114431993670315,0.011043703177883604,0.0025081171479854345,4.830090174775467,1.3647123118243343e-06
CENPVL3,0.013952941451558317,0.012768617358990066,0.002891448663351778,4.825588511533183,1.395904529077896e-06
TRAF3IP2,0.012162831459540072,0.011054217363939514,0.0025215600857224447,4.82353425897259,1.4103652909991382e-06
C1QB,0.012731905061970616,0.01165837737712987,0.002639799131378294,4.823058281454553,1.4137363983923734e-06
CCDC121,0.011876602598352666,0.011001328308513305,0.0024625511199825923,4.822885706606822,1.4149605715996216e-06
MAML2,0.011503356977175935,0.0103561691355235,0.0023852243414201834,4.8227568272788695,1.4158754517712424e-06
CDC42EP4,0.013446123536286436,0.01225139330549726,0.002791153679642038,4.817407093833287,1.4543577135928132e-06
EFEMP1,0.011416702529431423,0.01029703477148094,0.0023705375199022565,4.816081767776518,1.4640454992775886e-06
ADAM28,0.012098520765821286,0.010893656351928616,0.0025123656941926143,4.8155890656313565,1.4676628199428166e-06
ZNF516,0.010154632058290798,0.009252544240980138,0.0021099453637471225,4.8127464496316845,1.4887011459130406e-06
SLC46A1,0.012741042339499334,0.011649311216978306,0.0026481156053774625,4.8113618278697565,1.4990535157632934e-06
GLUD1,0.01101521509274615,0.00993727059141661,0.0022897956730433783,4.810566821495376,1.5050287649476246e-06
SLC7A7,0.011452860200390082,0.010605967752749246,0.002383260892362607,4.80554195182403,1.543328711273162e-06
SSPN,0.011675081122860134,0.010649355195435627,0.0024296895933425874,4.805173942733327,1.54617023162551e-06
PTN,0.01296753466712178,0.011597661754524893,0.002700380420642752,4.802114016230059,1.5699925044465601e-06
CD99,0.01100980961214535,0.009873082766594383,0.0022938294631496925,4.7997507177484815,1.5886324491454218e-06
CAPN13,0.012166087987635235,0.011257485649756928,0.002536445539002965,4.796510628971566,1.614533941429741e-06
CMTM7,0.01344188783660679,0.012202054498787421,0.0028036432476073203,4.7944358998165475,1.631332143370301e-06
CTNS,0.011583264001733148,0.010785579506638377,0.002416274851084873,4.793851989368025,1.6360900310097293e-06
SNX2,0.011661338250609537,0.010558418302486298,0.002433175260651613,4.792642124549051,1.6459908800392498e-06
LRRC3B,0.013511102804195776,0.012293808901963086,0.002821397524056742,4.788797994253875,1.677832707658311e-06
PHGDH,0.011235378463181567,0.01028271971425472,0.002346610731368212,4.787917447488481,1.685209381596664e-06
SALL2,0.01164666966686363,0.010573204489909602,0.002433822561373253,4.785340497580131,1.7069769961963743e-06
DHX58,0.013280992156031658,0.012227949179559577,0.0027783034721908404,4.780252513437234,1.750751577267451e-06
DYNC1I2,0.011363608499083955,0.010391696268258562,0.002379935440606329,4.774754938809972,1.7992621990092772e-06
LYPD6,0.014051429616769282,0.013017681016149642,0.0029434391110458487,4.773813585624537,1.807697184608159e-06
EVA1B,0.011998304942307938,0.010938335883937682,0.0025148522270368413,4.770978116851463,1.8333345968013504e-06
CPXM2,0.01357758116007078,0.012474842351655739,0.002846009539618026,4.770743376318085,1.8354726349922856e-06
OPRK1,0.013290399781736528,0.01212935279188113,0.002785840070117509,4.770697329073857,1.83589231839143e-06
TMEM208,0.013694567165628238,0.01244675920719605,0.002870571494859539,4.770676219056628,1.8360847500176192e-06
PHKB,0.012085406560929806,0.010973474402017151,0.0025364295668898504,4.76473177835915,1.891050317004428e-06
NCBP2,0.010855725303943103,0.009946570607885912,0.0022784439630490834,4.764534691217791,1.892899502031753e-06
CCNB3,0.011739310770559296,0.010693888776827554,0.0024639396174721316,4.764447426923226,1.8937188208667521e-06
SEC63,0.012748164246798926,0.011492128501186557,0.0026766926728969817,4.762655188577029,1.910621580281102e-06
SMOX,0.011071049358777254,0.010029224850264766,0.0023264173679517406,4.758840572327997,1.947081450737187e-06
CC2D2B,0.011890824618179823,0.010868424017659818,0.0024990268140783387,4.758182085599292,1.9534425019784862e-06
PLPP3,0.013144214912782722,0.012004984466205673,0.002762699410563225,4.757743409408063,1.957691235343617e-06
PTGER4P2-CDK2AP2P2,0.012063549466927712,0.010879394264435028,0.002536252094349582,4.756447316023366,1.9702962814616143e-06
UNC93B1,0.012027783780538861,0.011051071301010134,0.002534629087792519,4.7453822093607405,2.081129919506708e-06
PCDH15,0.01122761366815619,0.010085126634865965,0.002366470242008079,4.74445588575369,2.0906753250837795e-06
FXYD1,0.011211356641326956,0.01024540452931439,0.002367950460714226,4.734624658467459,2.194608528904851e-06
TTPA,0.011173646097234683,0.01015082934501392,0.00236107279572732,4.732444555481264,2.2183190915292528e-06
GNA12,0.010708984550781127,0.009661069388208734,0.0022653621586334986,4.727272639373896,2.27555635157195e-06
TRAF3IP3,0.012543134688822467,0.011350827595464925,0.0026541789398653263,4.7258059735260005,2.292044237295343e-06
NFASC,0.012246724935287652,0.01125583219721141,0.0025938559011736847,4.721436117459792,2.3418518750872863e-06
NR2F2,0.012032694573006528,0.010988329832878774,0.002548751311334183,4.721015549652755,2.3466999570231906e-06
PAMR1,0.01433544002982626,0.013113942454326042,0.0030365689192616546,4.7209335308983995,2.3476465476068853e-06
ACSF2,0.013470777749438464,0.01244257131068951,0.002855346350979034,4.7177386185811185,2.384806119914984e-06
OPA3,0.016685789926879767,0.015420453979131199,0.003537029768158452,4.717458155735905,2.3880949699961462e-06
CTSO,0.010451821509948608,0.009528404670961164,0.002218266770671299,4.711706296166374,2.456512487203355e-06
NME4,0.012426672548755114,0.011211984160531829,0.0026375471095894994,4.711450462277873,2.4595988918907352e-06
TIMP3,0.01114730972341987,0.010055621928722362,0.0023665840815428013,4.710295235381124,2.4735820787213925e-06
ALOX5,0.011598537010982726,0.01054274652505802,0.0024624362735936292,4.710187685001918,2.4748877742730713e-06
ACADVL,0.011710080684672141,0.010650678025197815,0.0024865522605123807,4.7093643960892075,2.4849047031150207e-06
KLC1,0.011337698198876556,0.01028994754225284,0.002407498677926923,4.70932686394634,2.4853622817566645e-06
FAM222A,0.011090610279008144,0.010311261423612075,0.0023551056201264204,4.709177450144596,2.4871846842078327e-06
SMO,0.011751566050281723,0.010669402887852238,0.0024979404454707793,4.70450209154884,2.5448625806667735e-06
RFTN2,0.010516235746986223,0.009544776046760406,0.0022371168146032207,4.700798670118352,2.59145920367132e-06
WWC1,0.01098575130537927,0.009922255985203896,0.0023370450671476475,4.700701522537316,2.592692474046032e-06
LIME1,0.01232889109196373,0.011156588087281781,0.0026237164100123434,4.699018173197205,2.614151940472098e-06
PDE11A,0.011424357699344564,0.010379395997177876,0.002432100584113265,4.69732122674928,2.6359572369294426e-06
C2orf73,0.011949021661778508,0.010968253501113485,0.0025447402124136997,4.695576233475242,2.6585619230523605e-06
C12orf75,0.010485661864332986,0.009362871925956768,0.0022346928427699774,4.69221615769604,2.7026135320795674e-06
MAPKAPK3,0.012348631071177696,0.011159958713244034,0.0026328339935368958,4.690242947899953,2.7288084865073614e-06
CCDC9B,0.010986581004900539,0.01011815751615934,0.002343414422511226,4.688279161961976,2.7551201460251917e-06
KIAA1958,0.011159680150155015,0.010239545181377034,0.002381197456957356,4.686583264041706,2.7780382776398937e-06
TBXAS1,0.011299197722672252,0.010323312915773458,0.002411295221540772,4.685945388077482,2.786705700197345e-06
DNM1P46,0.011554073224129968,0.010491520351090486,0.0024665398590889708,4.6843245535052995,2.808846406798793e-06
LTC4S,0.010878185247895657,0.009875706122530616,0.002323986920562764,4.680828946000029,2.8571726393700203e-06
LMO1,0.012131342943421095,0.011168518263858545,0.0025917468782110406,4.680759161093225,2.858145480288954e-06
LYPD3,0.012366847456588746,0.011195523640440132,0.0026446765123216056,4.6761285922763465,2.923413294775301e-06
NCR2,0.012121667837009744,0.010926948451212143,0.0025923584171880665,4.6759228032048625,2.9263468279694393e-06
RABGAP1L,0.00988714433140088,0.009028332224154278,0.0021144811365090134,4.675919856028819,2.9263888605690624e-06
OTUD6A,0.011679438651253033,0.010551662541035806,0.002498694257080367,4.674216790692924,2.9507751135859905e-06
LIMK2,0.011082557081768186,0.01017640248774376,0.0023718384285447433,4.672559879455179,2.9746875218616964e-06
LIMS2,0.01319453847835744,0.012109900777541698,0.0028249107094021997,4.670780720410676,3.0005711606495566e-06
PCED1B,0.01389451563275712,0.012687780963804338,0.002975165163411985,4.670166148632429,3.0095622041148573e-06
OTOS,0.010828762636710003,0.009686578456514239,0.002321097895478673,4.665362308846874,3.0807373228025625e-06
C1orf122,0.011174038071243102,0.010155730636370066,0.002396082905454702,4.663460536279991,3.109358352570979e-06
PI16,0.013012410120380062,0.01203898317494824,0.002791625848491504,4.661229988041381,3.143252394144369e-06
